Name,ID
Diaphus metopoclampus,12751
Diaphus mollis,12752
Diaphus nielseni,12753
Diaphus ostenfeldi,12754
Diaphus parri,12756
Diaphus perspicillatus,12757
Diaphus phillipsi,12758
Diaphus problematicus,12759
Diaphus rafinesquii,12760
Diaphus regani,12761
Diaphus richardsoni,12762
Diaphus schmidti,12763
Diaphus signatus,12764
Diaphus splendidus,12765
Diaphus suborbitalis,12766
Diaphus subtilis,12767
Diaphus taaningi,12768
Diaphus termophilus,12769
Diaphus theta,12770
Diaphus thiollierei,12771
Diaphus watasei,12772
Diapterus aureolus,12774
Diapterus brevirostris,12775
Dibranchus atlanticus,12838
Diceratias pileatus,12848
Dichistius capensis,12858
Dichistius multifasciatus,12859
Dicologlossa hexophthalma,12891
Dicotylichthys punctulatus,12893
Dicrolene introniger,12929
Dicrolene kanazawai,12930
Dicrolene longimana,12931
Dicrolene tristis,12932
Dinematichthys iluocoeteoides,13039
Dinolestes lewini,13047
Dinoperca petersi,13048
Diodon eydouxii,13090
Diodon holocanthus,13091
Diodon nicthemerus,13094
Diogenichthys atlanticus,13118
Diogenichthys laternatus,13119
Diogenichthys panurgus,13120
Diplacanthopoma brachysoma,13153
Diplectrum bivittatum,13162
Diplectrum conceptione,13163
Diplectrum eumelum,13164
Diplectrum euryplectrum,13165
Diplectrum labarum,13167
Diplectrum macropoma,13168
Diplectrum maximum,13169
Diplectrum radiale,13171
Diplectrum rostrum,13172
Diplectrum sciurus,13173
Diplobatis ommata,13175
Diplobatis pictus,13176
Diplodus argenteus,13193
Diplodus bellottii,13194
Diplodus capensis,13196
Diplodus cervinus,13197
Diplodus fasciatus,13198
Diplodus holbrookii,13199
Diplodus hottentotus,13200
Diplodus noct,13201
Diplodus omanensis,13202
Diplodus prayensis,13203
Diplodus sargus,13205
Diplogrammus goramensis,13207
Diplogrammus infulatus,13208
Diplogrammus pauciradiatus,13209
Diplophos rebainsi,13228
Diplophos taenia,13229
Diploprion bifasciatum,13231
Diplospinus multistriatus,13246
Diproctacanthus xanthurus,13270
Dipterygonotus balteatus,13292
Dipturus australis,13293
Dipturus cerva,13295
Dipturus confusus,13296
Dipturus doutrei,13298
Dipturus flavirostris,13299
Dipturus kwangtungensis,13301
Dipturus olseni,13303
Dipturus polyommata,13305
Dipturus pullopunctatus,13306
Dipturus springeri,13307
Dipturus teevani,13308
Dipturus trachyderma,13309
Dipturus whitleyi,13310
Diretmichthys parini,13311
Diretmoides pauciradiatus,13312
Diretmus argenteus,13313
Dischistodus chrysopoecilus,13325
Dischistodus fasciatus,13326
Dischistodus melanotus,13327
Dischistodus perspicillatus,13328
Dischistodus prosopotaenia,13329
Dischistodus pseudochrysopoecilus,13330
Discordipinna griessingeri,13346
Discotrema crinophilum,13354
Ditropichthys storeri,13416
Dodekablennos fraseri,13435
Dolicholagus longirostris,13451
Dolloidraco longedorsalis,13468
Doratonotus megalepis,13494
Dormitator latifrons,13505
Dormitator maculatus,13506
Dorosoma petenense,13508
Doryrhamphus excisus,13527
Dotalabrus alleni,13548
Dotalabrus aurantiacus,13549
Drepane africana,13594
Drepane longimana,13595
Drombus key,13609
Drombus triangularis,13610
Dunckerocampus dactyliophorus,13678
Dunckerocampus multiannulatus,13679
Dysomma anguillare,13729
Dysommina rugosa,13730
Ebinania costaecanariae,13763
Ebosia bleekeri,13764
Echelus myrus,13768
Echelus pachyrhynchus,13769
Echelus uropterus,13770
Echeneis neucratoides,13772
Echidna catenata,13773
Echidna leucotaenia,13774
Echidna nocturna,13776
Echidna unicolor,13778
Echiichthys vipera,13779
Echinorhinus cookei,13858
Echiodon dawsoni,13871
Echiodon drummondii,13872
Echiodon exsilium,13873
Echiophis intertinctus,13874
Echiophis punctifer,13875
Echiostoma barbatum,13877
Ecsenius aequalis,13901
Ecsenius alleni,13902
Ecsenius aroni,13903
Ecsenius australianus,13904
Ecsenius axelrodi,13905
Ecsenius bandanus,13906
Ecsenius bathi,13907
Ecsenius bicolor,13908
Ecsenius bimaculatus,13909
Ecsenius caeruliventris,13910
Ecsenius fijiensis,13912
Ecsenius fourmanoiri,13913
Ecsenius frontalis,13914
Ecsenius gravieri,13915
Ecsenius isos,13916
Ecsenius lineatus,13917
Ecsenius lividanalis,13918
Ecsenius lubbocki,13919
Ecsenius mandibularis,13920
Ecsenius melarchus,13921
Ecsenius midas,13922
Ecsenius minutus,13923
Ecsenius monoculus,13924
Ecsenius nalolo,13925
Ecsenius namiyei,13926
Ecsenius niue,13927
Ecsenius oculatus,13928
Ecsenius oculus,13929
Ecsenius ops,13930
Ecsenius opsifrontalis,13931
Ecsenius pardus,13932
Ecsenius paroculus,13933
Ecsenius pictus,13934
Ecsenius polystictus,13935
Ecsenius portenoyi,13936
Ecsenius prooculis,13937
Ecsenius pulcher,13938
Ecsenius randalli,13939
Ecsenius schroederi,13940
Ecsenius sellifer,13941
Ecsenius shirleyae,13942
Ecsenius stictus,13943
Ecsenius stigmatura,13944
Ecsenius taeniatus,13945
Ecsenius tessera,13946
Ecsenius tigris,13947
Ecsenius tricolor,13948
Ecsenius trilineatus,13949
Ecsenius yaeyamaensis,13950
Ectreposebastes imus,13979
Edentoliparis terraenovae,13981
Ekemblemaria myersi,14053
Elacatinus digueti,14057
Elacatinus evelynae,14059
Elacatinus figaro,14060
Elacatinus gemmatus,14061
Elacatinus genie,14062
Elacatinus limbaughi,14063
Elacatinus lobeli,14064
Elacatinus lori,14065
Elacatinus louisae,14066
Elacatinus macrodon,14067
Elacatinus multifasciatus,14068
Elacatinus pallens,14071
Elacatinus prochilos,14072
Elacatinus puncticulatus,14073
Elassodiscus caudatus,14127
Elassodiscus tremebundus,14128
Elassoma evergladei,14129
Elassoma gilberti,14130
Elates ransonnettii,14132
Elattarchus archidium,14135
Electrona antarctica,14140
Electrona paucirastra,14142
Electrona risso,14143
Electrona subaspera,14144
Eleotrica cableae,14166
Eleotris acanthopoma,14167
Eleotris amblyopsis,14168
Eleotris fusca,14169
Eleotris mauritiana,14170
Eleotris melanosoma,14171
Eleotris picta,14172
Eleotris pisonis,14173
Eleotris vittata,14174
Eleutherochir opercularis,14177
Elops affinis,14218
Elops hawaiensis,14219
Elops machnata,14221
Elops senegalensis,14223
Elops smithi,14224
Embassichthys bathybius,14279
Embiotoca jacksoni,14284
Embiotoca lateralis,14285
Emblemaria hypacanthus,14287
Emblemaria pandionis,14288
Emblemaria piratica,14289
Emblemaria piratula,14290
Emblemariopsis bahamensis,14291
Emblemariopsis signifer,14296
Emmelichthyops atlanticus,14304
Emmelichthys struhsakeri,14305
Encheliophis homei,14333
Enchelycore bayeri,14334
Enchelycore carychroa,14335
Enchelycore nigricans,14336
Enchelycore octaviana,14337
Enchelycore pardalis,14338
Enchelynassa canina,14340
Enchelyurus ater,14342
Enchelyurus brunneolus,14343
Enchelyurus flavipes,14344
Enchelyurus kraussii,14345
Enchelyurus petersi,14346
Engraulis australis,14376
Engraulis eurystole,14378
Engyophrys senta,14383
Engyprosopon annulatus,14384
Engyprosopon grandisquama,14385
Engyprosopon latifrons,14386
Engyprosopon macrolepis,14387
Engyprosopon maldivensis,14388
Engyprosopon rostratum,14389
Engyprosopon septempes,14390
Enigmapercis reducta,14410
Enneacanthus gloriosus,14414
Enneacanthus obesus,14415
Enneanectes altivelis,14417
Enneanectes atrorus,14418
Enneanectes boehlkei,14419
Enneanectes carminalis,14420
Enneanectes jordani,14421
Enneanectes pectoralis,14422
Enneanectes reticulatus,14423
Enneapterygius abeli,14424
Enneapterygius atrogulare,14425
Enneapterygius clarkae,14426
Enneapterygius elegans,14427
Enneapterygius flavoccipitis,14428
Enneapterygius gruschkai,14429
Enneapterygius hemimelas,14430
Enneapterygius minutus,14431
Enneapterygius nanus,14432
Enneapterygius niger,14433
Enneapterygius philippinus,14434
Enneapterygius pusillus,14435
Enneapterygius pyramis,14436
Enneapterygius rhabdotus,14437
Enneapterygius rufopileus,14438
Enneapterygius similis,14439
Enneapterygius triserialis,14440
Enneapterygius tutuilae,14441
Enneapterygius ventermaculus,14442
Enneapterygius williamsi,14443
Enophrys bison,14457
Enophrys diceraus,14458
Entelurus aequoreus,14496
Entomacrodus cadenati,14549
Entomacrodus caudofasciatus,14550
Entomacrodus chapmani,14551
Entomacrodus chiostictus,14552
Entomacrodus corneliae,14553
Entomacrodus cymatobiotus,14554
Entomacrodus decussatus,14555
Entomacrodus epalzeocheilos,14556
Entomacrodus lemuria,14557
Entomacrodus lighti,14558
Entomacrodus longicirrus,14559
Entomacrodus macrospilus,14560
Entomacrodus marmoratus,14561
Entomacrodus nigricans,14562
Entomacrodus niuafoouensis,14563
Entomacrodus randalli,14564
Entomacrodus rofeni,14565
Entomacrodus sealei,14566
Entomacrodus stellifer,14567
Entomacrodus strasburgi,14568
Entomacrodus striatus,14569
Entomacrodus textilis,14570
Entomacrodus thalassinus,14571
Entomacrodus vermiculatus,14572
Entomacrodus vomerinus,14573
Entomacrodus williamsi,14574
Entosphenus tridentatus,14580
Eopsetta grigorjewi,14594
Ephippion guttifer,14619
Ephippus goreensis,14620
Ephippus orbis,14621
Epibulus brevis,14634
Epigonus atherinoides,14650
Epigonus constanciae,14651
Epigonus denticulatus,14652
Epigonus lenimen,14653
Epigonus macrops,14654
Epigonus occidentalis,14655
Epigonus pandionis,14656
Epigonus robustus,14657
Epinephelus amblycephalus,14691
Epinephelus andersoni,14693
Epinephelus bleekeri,14695
Epinephelus bruneus,14696
Epinephelus cifuentesi,14699
Epinephelus costae,14703
Epinephelus cyanopodus,14704
Epinephelus daemelii,14705
Epinephelus diacanthus,14706
Epinephelus drummondhayi,14707
Epinephelus fasciatomaculosus,14708
Epinephelus flavocaeruleus,14710
Epinephelus guaza,14713
Epinephelus labriformis,14718
Epinephelus latifasciatus,14720
Epinephelus longispinis,14721
Epinephelus ongus,14731
Epinephelus poecilonotus,14732
Epinephelus quoyanus,14734
Epinephelus radiatus,14735
Epinephelus retouti,14736
Epinephelus rivulatus,14737
Epinephelus sexfasciatus,14738
Epinephelus spilotoceps,14739
Epinephelus tukula,14744
Epinephelus undulatostriatus,14745
Eptatretus burgeri,14831
Eptatretus deani,14833
Eptatretus hexatrema,14834
Eptatretus stoutii,14836
Equetus lanceolatus,14852
Equetus punctatus,14853
Equulites elongatus,14857
Equulites leuciscus,14858
Equulites moretoniensis,14859
Ericymba amplamala,14908
Eridacnis radcliffei,14910
Eridacnis sinuans,14911
Erimyzon tenuis,14923
Erisphex philippinus,14953
Erisphex pottii,14954
Erotelis armiger,14987
Erotelis smaragdus,14988
Erythrocles monodi,15025
Erythrocles schlegelii,15026
Escualosa thoracata,15067
Esox americanus,15069
Esox niger,15070
Etheostoma colorosum,15087
Etheostoma davisoni,15088
Etheostoma edwini,15089
Etheostoma olmstedi,15091
Etheostoma swaini,15092
Etmopterus baxteri,15103
Etmopterus bigelowi,15104
Etmopterus brachyurus,15105
Etmopterus bullisi,15106
Etmopterus compagnoi,15107
Etmopterus gracilispinis,15108
Etmopterus hillianus,15110
Etmopterus lucifer,15111
Etmopterus molleri,15112
Etmopterus polli,15113
Etmopterus princeps,15114
Etmopterus pusillus,15115
Etmopterus robinsi,15116
Etmopterus schultzi,15117
Etmopterus unicolor,15119
Etmopterus virens,15120
Etroplus maculatus,15121
Etroplus suratensis,15122
Etropus crossotus,15123
Etropus cyclosquamus,15124
Etropus ectenes,15125
Etropus microstomus,15126
Etropus peruvianus,15127
Etropus rimosus,15128
Etrumeus teres,15129
Eubalichthys bucephalus,15163
Eubalichthys caeruleoguttatus,15164
Eubalichthys mosaicus,15165
Eucinostomus currani,15259
Eucinostomus dowii,15260
Eucinostomus entomelas,15261
Eucinostomus gula,15263
Eucinostomus harengulus,15264
Eucinostomus havana,15265
Eucinostomus jonesii,15266
Eucinostomus melanopterus,15267
Euclichthys polynemus,15271
Eucyclogobius newberryi,15307
Eugerres axillaris,15364
Eugerres brasilianus,15365
Eugerres plumieri,15366
Euleptorhamphus velox,15391
Euleptorhamphus viridis,15392
Eumesogrammus praecisus,15413
Eumicrotremus andriashevi,15415
Eumicrotremus asperrimus,15416
Eumicrotremus derjugini,15417
Eumicrotremus orbis,15418
Eumicrotremus phrynoides,15419
Eumicrotremus spinosus,15420
Eupetrichthys angustipes,15480
Euprotomicrus bispinatus,15626
Euristhmus lepturus,15650
Euristhmus nudiceps,15651
Eurycephalus arenicola,15654
Eurypegasus draconis,15680
Eurypharynx pelecanoides,15681
Eusphyra blochii,15735
Eustomias bibulboides,15748
Eustomias bibulbosus,15749
Eustomias bifilis,15750
Eustomias bigelowi,15751
Eustomias binghami,15752
Eustomias brevibarbatus,15753
Eustomias bulbornatus,15754
Eustomias enbarbatus,15756
Eustomias filifer,15757
Eustomias fissibarbis,15758
Eustomias gibbsi,15759
Eustomias hypopsilus,15760
Eustomias macronema,15761
Eustomias macrophthalmus,15762
Eustomias macrurus,15763
Eustomias obscurus,15764
Eustomias schmidti,15765
Eustomias simplex,15766
Eustomias vulgaris,15767
Eutaeniophorus festivus,15774
Evermannella balbo,15846
Evermannella indica,15847
Evermannichthys spongicola,15849
Eviota afelei,15854
Eviota albolineata,15855
Eviota bifasciata,15856
Eviota cometa,15857
Eviota disrupta,15858
Eviota distigma,15859
Eviota fasciola,15860
Eviota guttata,15861
Eviota herrei,15862
Eviota indica,15863
Eviota infulata,15864
Eviota korechika,15865
Eviota lachdeberei,15866
Eviota latifasciata,15867
Eviota melasma,15868
Eviota mikiae,15869
Eviota monostigma,15870
Eviota nebulosa,15871
Eviota nigripinna,15872
Eviota nigriventris,15873
Eviota pellucida,15874
Eviota prasina,15875
Eviota prasites,15876
Eviota punctulata,15877
Eviota queenslandica,15878
Eviota sebreei,15879
Eviota sigillata,15880
Eviota smaragdus,15881
Eviota sparsa,15882
Eviota spilota,15883
Eviota storthynx,15884
Eviota zebrina,15886
Eviota zonura,15887
Evistias acutirostris,15888
Evorthodus lyricus,15895
Evorthodus minutus,15896
Evoxymetopon taeniatus,15897
Evynnis cardinalis,15898
Evynnis tumifrons,15899
Exallias brevis,15900
Exerpes asper,15912
Exocoetus monocirrhus,15930
Exocoetus obtusirostris,15931
Exocoetus volitans,15932
Exyrias puntang,15962
Favonigobius exquisitus,16063
Favonigobius lateralis,16064
Favonigobius melanobranchus,16065
Favonigobius reichei,16066
Feia nympha,16076
Fenestraja plutonia,16087
Fenestraja sinusmexicanus,16088
Feroxodon multistriatus,16100
Figaro boardmani,16133
Filimanus heptadactyla,16146
Fistularia petimba,16219
Flagellostomias boureei,16265
Floridichthys carpio,16275
Foa albimaculosa,16286
Foa brachygramma,16287
Foa fo,16288
Fodiator acutus,16289
Fodiator rostratus,16290
Foetorepus agassizii,16291
Foetorepus calauropomus,16292
Foetorepus dagmarae,16293
Foetorepus phasis,16294
Forcipiger longirostris,16325
Forsterygion varium,16340
Fowleria aurita,16348
Fowleria isostigma,16349
Fowleria marmorata,16350
Fowleria punctulata,16351
Fowleria vaiulae,16352
Fowleria variegata,16353
Fowlerichthys avalonis,16354
Fowlerichthys ocellatus,16355
Fowlerichthys radiosus,16356
Fowlerichthys senegalensis,16357
Frontilabrus caeruleus,16431
Fucomimus mus,16439
Fundulus chrysotus,16479
Fundulus cingulatus,16480
Fundulus confluentus,16481
Fundulus diaphanus,16482
Fundulus escambiae,16483
Fundulus grandis,16484
Fundulus heteroclitus,16485
Fundulus jenkinsi,16486
Fundulus lineolatus,16487
Fundulus majalis,16489
Fundulus parvipinnis,16491
Fundulus pulvereus,16492
Fundulus similis,16493
Furgaleus macki,16533
Fusigobius duospilus,16576
Fusigobius inframaculatus,16577
Fusigobius longispinus,16578
Fusigobius maximus,16579
Fusigobius melacron,16580
Fusigobius neophytus,16581
Fusigobius signipinnis,16582
Gadella imberbis,16604
Gadella jordani,16605
Gadella maraldi,16606
Gadella norops,16607
Gadiculus argenteus,16608
Gadiculus thori,16609
Gadomus aoteanus,16613
Gadomus arcuatus,16614
Gadomus capensis,16615
Gadomus dispar,16616
Gadomus introniger,16617
Gadomus longifilis,16618
Gadomus pepperi,16619
Gaidropsarus argentatus,16648
Gaidropsarus biscayensis,16649
Gaidropsarus capensis,16650
Gaidropsarus insularum,16652
Gaidropsarus macrophthalmus,16653
Gaidropsarus mediterraneus,16654
Gaidropsarus vulgaris,16655
Galaxias brevipinnis,16685
Galeichthys ater,16693
Galeus antillensis,16719
Galeus arae,16720
Galeus polli,16723
Galeus sauteri,16724
Gambusia affinis,16760
Gambusia sexradiata,16764
Gambusia yucatana,16765
Gargariscus prionocephalus,16811
Gasterosteus wheatlandi,16827
Gastropsetta frontalis,16836
Gavialiceps javanicus,16874
Gavialiceps taeniola,16875
Genicanthus bellus,16935
Genicanthus caudovittatus,16936
Genicanthus lamarck,16937
Genicanthus melanospilos,16938
Genicanthus personatus,16939
Genicanthus semicinctus,16940
Genicanthus semifasciatus,16941
Genicanthus spinus,16942
Genicanthus takeuchii,16943
Genicanthus watanabei,16944
Genidens barbus,16945
Genidens genidens,16946
Genyagnus monopterygius,16986
Genypterus brasiliensis,16990
Genypterus tigerinus,16992
Geotria australis,17014
Gephyroberyx darwinii,17016
Gephyroberyx japonicus,17017
Gerlachea australis,17036
Gerres filamentosus,17040
Gerres limbatus,17041
Gerres macracanthus,17043
Gerres setifer,17047
Gibberichthys pumilus,17065
Gigantura chuni,17098
Gigantura indica,17099
Gila orcuttii,17103
Gilchristella aestuaria,17104
Gillellus greyae,17108
Gillellus semicinctus,17109
Gillellus uranidea,17110
Gillichthys mirabilis,17111
Gillichthys seta,17112
Ginsburgellus novemlineatus,17119
Girella cyanea,17122
Girella elevata,17123
Girella freminvillii,17124
Girella simplicidens,17127
Girella zebra,17129
Giuris margaritacea,17133
Glaucosoma buergeri,17153
Glaucosoma hebraicum,17154
Glaucosoma magnificum,17155
Glaucosoma scapulare,17156
Glaucostegus granulatus,17157
Glossanodon leioglossus,17614
Glossanodon pygmaeus,17615
Glossanodon struhsakeri,17616
Glossogobius aureus,17619
Glossogobius bicirrhosus,17620
Glossogobius celebius,17621
Glossogobius circumspectus,17622
Glossogobius giuris,17623
Glossogobius olivaceus,17624
Glyptocephalus stelleri,17712
Glyptoparus delicatulus,17715
Glyptophidium longipes,17716
Gnathanacanthus goetzeei,17726
Gnatholepis anjerensis,17738
Gnatholepis cauerensis,17739
Gnatholepis ophthalmotaenia,17740
Gnatholepis thompsoni,17741
Gnathophis capensis,17748
Gnathophis habenatus,17749
Gnathophis mystax,17750
Gnathophis umbrellabius,17751
Gobiesox adustus,17760
Gobiesox daedaleus,17761
Gobiesox maeandricus,17762
Gobiesox papillifer,17765
Gobiesox pinniger,17766
Gobiesox punctulatus,17767
Gobiesox rhessodon,17768
Gobiesox strumosus,17770
Gobio gobio,17771
Gobiodon axillaris,17772
Gobiodon brochus,17773
Gobiodon citrinus,17774
Gobiodon histrio,17775
Gobiodon oculolineatus,17776
Gobiodon okinawae,17777
Gobiodon quinquestrigatus,17778
Gobiodon rivulatus,17779
Gobiodon unicolor,17780
Gobioides broussonnetii,17781
Gobioides peruanus,17782
Gobiomorus dormitor,17783
Gobiomorus maculatus,17784
Gobionellus microdon,17785
Gobionellus oceanicus,17786
Gobionotothen marionensis,17790
Gobiopsis aporia,17791
Gobiopsis bravoi,17792
Gobiosoma bosc,17793
Gobiosoma chiquita,17794
Gobiosoma nudum,17796
Gobiosoma paradoxum,17797
Gobiosoma robustum,17798
Gobius bucchichi,17799
Gobius cobitis,17800
Gobius cruentatus,17801
Gobius gasteveni,17802
Gobius geniporus,17803
Gobius paganellus,17805
Gobiusculus flavescens,17806
Gobulus crescentalis,17807
Gobulus hancocki,17808
Gollum attenuatus,17815
Gomphosus caeruleus,17825
Gonichthys barnesi,17868
Gonichthys cocco,17869
Gonichthys tenuiculus,17870
Gonioplectrus hispanus,17897
Gonorynchus abbreviatus,17930
Gonorynchus forsteri,17931
Gonorynchus gonorynchus,17932
Gonorynchus greyi,17933
Gonostoma atlanticum,17934
Gonostoma elongatum,17935
Gramma brasiliensis,18021
Gramma loreto,18022
Gramma melacara,18023
Grammatobothus pennatus,18025
Grammatobothus polyophthalmus,18026
Grammatonotus laysanus,18027
Grammatorcynus bicarinatus,18034
Grammicolepis brachiusculus,18037
Grammistops ocellatus,18039
Grammonus diagrammus,18041
Grammoplites scaber,18042
Guavina guavina,18133
Guentheridia formosa,18137
Guentherus altivela,18138
Gunnellichthys curiosus,18152
Gunnellichthys monostigma,18153
Gunnellichthys pleurotaenia,18154
Gunterichthys longipenis,18155
Gurgesiella atlantica,18156
Guttigadus globiceps,18157
Guttigadus latifrons,18158
Gymnachirus melas,18181
Gymnachirus nudus,18182
Gymnachirus texae,18183
Gymnammodytes cicerelus,18184
Gymnapogon urospilotus,18186
Gymneleotris seminuda,18188
Gymnelus hemifasciatus,18189
Gymnelus retrodorsalis,18190
Gymnelus viridis,18191
Gymnocaesio gymnoptera,18196
Gymnocanthus galeatus,18197
Gymnocanthus pistilliger,18198
Gymnocanthus tricuspis,18199
Gymnocephalus cernuus,18202
Gymnocranius audleyi,18205
Gymnocranius elongatus,18206
Gymnocrotaphus curvidens,18209
Gymnodraco acuticeps,18256
Gymnogobius castaneus,18257
Gymnogobius urotaenia,18259
Gymnomuraena zebra,18267
Gymnoscopelus bolini,18281
Gymnoscopelus braueri,18282
Gymnoscopelus fraseri,18283
Gymnoscopelus hintonoides,18284
Gymnoscopelus microlampas,18285
Gymnoscopelus opisthopterus,18287
Gymnoscopelus piabilis,18288
Gymnothorax afer,18296
Gymnothorax breedeni,18297
Gymnothorax buroensis,18298
Gymnothorax castaneus,18299
Gymnothorax chilospilus,18300
Gymnothorax conspersus,18301
Gymnothorax cribroris,18302
Gymnothorax dovii,18303
Gymnothorax enigmaticus,18304
Gymnothorax equatorialis,18305
Gymnothorax eurostus,18306
Gymnothorax favagineus,18307
Gymnothorax funebris,18310
Gymnothorax fuscomaculatus,18311
Gymnothorax gracilicauda,18312
Gymnothorax griseus,18313
Gymnothorax kolpos,18315
Gymnothorax melatremus,18317
Gymnothorax miliaris,18319
Gymnothorax minor,18320
Gymnothorax monochrous,18321
Gymnothorax monostigma,18322
Gymnothorax nigromarginatus,18325
Gymnothorax nudivomer,18326
Gymnothorax ocellatus,18327
Gymnothorax panamensis,18328
Gymnothorax phalarus,18329
Gymnothorax polyuranodon,18332
Gymnothorax porphyreus,18333
Gymnothorax prasinus,18334
Gymnothorax prionodon,18335
Gymnothorax pseudothyrsoideus,18336
Gymnothorax reticularis,18337
Gymnothorax richardsonii,18338
Gymnothorax robinsi,18339
Gymnothorax rueppelliae,18340
Gymnothorax saxicola,18341
Gymnothorax vicinus,18345
Gymnothorax zonipectis,18346
Gymnura australis,18348
Gymnura natalensis,18351
Haemulon carbonarium,18486
Haemulon chrysargyreum,18487
Haemulon flaviguttatum,18488
Haemulon macrostomum,18490
Haemulon maculicauda,18491
Haemulon melanurum,18492
Haemulon parra,18493
Haemulon scudderii,18496
Haemulon sexfasciatum,18497
Haemulon striatum,18499
Haemulon vittata,18500
Haemulopsis elongatus,18503
Halaelurus lineatus,18509
Halaelurus natalensis,18510
Haletta semifasciata,18546
Halicampus grayi,18550
Halicampus mataafae,18551
Halicampus nitidus,18552
Halichoeres adustus,18558
Halichoeres aestuaricola,18559
Halichoeres argus,18560
Halichoeres bathyphilus,18561
Halichoeres bicolor,18562
Halichoeres binotopsis,18563
Halichoeres bivittatus,18565
Halichoeres bleekeri,18566
Halichoeres brasiliensis,18567
Halichoeres brownfieldi,18568
Halichoeres burekae,18569
Halichoeres caudalis,18570
Halichoeres chierchiae,18571
Halichoeres chlorocephalus,18572
Halichoeres chloropterus,18573
Halichoeres chrysus,18574
Halichoeres claudia,18575
Halichoeres cosmetus,18576
Halichoeres cyanocephalus,18577
Halichoeres dimidiatus,18578
Halichoeres discolor,18579
Halichoeres dispilus,18580
Halichoeres garnoti,18581
Halichoeres hartzfeldii,18582
Halichoeres iridis,18585
Halichoeres kallochroma,18586
Halichoeres lapillus,18587
Halichoeres leptotaenia,18588
Halichoeres leucoxanthus,18589
Halichoeres leucurus,18590
Halichoeres maculipinna,18591
Halichoeres melanochir,18595
Halichoeres melanotis,18596
Halichoeres melanurus,18597
Halichoeres melas,18598
Halichoeres melasmapomus,18599
Halichoeres miniatus,18600
Halichoeres nebulosus,18601
Halichoeres nicholsi,18602
Halichoeres nigrescens,18603
Halichoeres notospilus,18604
Halichoeres orientalis,18605
Halichoeres ornatissimus,18606
Halichoeres pallidus,18607
Halichoeres papilionaceus,18608
Halichoeres pardaleocephalus,18609
Halichoeres penrosei,18611
Halichoeres pictus,18612
Halichoeres podostigma,18613
Halichoeres poeyi,18614
Halichoeres prosopeion,18615
Halichoeres radiatus,18616
Halichoeres raisneri,18617
Halichoeres rubricephalus,18619
Halichoeres scapularis,18621
Halichoeres semicinctus,18622
Halichoeres signifer,18623
Halichoeres solorensis,18624
Halichoeres stigmaticus,18625
Halichoeres tenuispinis,18626
Halichoeres timorensis,18627
Halichoeres trispilus,18629
Halichoeres vrolikii,18630
Halidesmus scapularis,18659
Halieutaea brevicauda,18662
Halieutaea coccinea,18663
Halieutaea fitzsimonsi,18664
Halieutaea fumosa,18665
Halieutaea indica,18666
Halieutaea nigra,18667
Halieutaea retifera,18668
Halieutaea stellata,18669
Halieutichthys aculeatus,18670
Halieutichthys caribbaeus,18672
Halieutopsis stellifera,18674
Halimochirurgus alcocki,18699
Halimochirurgus centriscoides,18700
Halimuraena hexagonata,18701
Halimuraena shakai,18702
Haliophis guttatus,18704
Halophryne diemensis,18784
Halosauropsis macrochir,18811
Halosaurus guentheri,18812
Halosaurus johnsonianus,18813
Halosaurus ovenii,18814
Halosaurus pectoralis,18815
Hapalogenys analis,18861
Hapalogenys dampieriensis,18862
Hapalogenys mucronatus,18863
Haploblepharus edwardsii,18865
Haploblepharus fuscus,18866
Haplomacrourus nudirostris,18870
Haplophryne mollis,18891
Haptogenys bipunctata,18901
Harpadon microchir,18943
Harpadon translucens,18944
Harpagifer bispinis,18945
Harpagifer spinosus,18947
Harriotta raleighana,18977
Helcogramma capidata,19047
Helcogramma ellioti,19049
Helcogramma fuscipectoris,19050
Helcogramma fuscopinna,19051
Helcogramma inclinata,19052
Helcogramma obtusirostris,19053
Helcogramma rharhabe,19054
Helcogramma springeri,19055
Helcogramma striata,19056
Helcogrammoides cunninghami,19057
Helicolenus avius,19085
Helicolenus barathri,19086
Helicolenus hilgendorfii,19088
Helicolenus lahillei,19089
Helicolenus mouchezi,19090
Helicolenus percoides,19091
Hemanthias aureorubens,19157
Hemanthias leptus,19158
Hemanthias peruanus,19159
Hemanthias signifer,19160
Hemanthias vivanus,19161
Hemerocoetes macrophthalmus,19168
Hemicaranx amblyrhynchus,19177
Hemicaranx bicolor,19178
Hemicaranx leucurus,19179
Hemicaranx zelotes,19180
Hemiculter leucisculus,19185
Hemigaleus australiensis,19209
Hemiglyphidodon plagiometopon,19210
Hemigymnus sexfasciatus,19218
Hemilepidotus hemilepidotus,19227
Hemilepidotus jordani,19228
Hemilepidotus papilio,19229
Hemilepidotus spinosus,19230
Hemilepidotus zapus,19231
Hemilutjanus macrophthalmos,19234
Hemipristis elongata,19246
Hemiramphus balao,19248
Hemiramphus convexus,19250
Hemiramphus lutkei,19252
Hemiramphus saltator,19253
Hemirhamphodon kuekenthali,19255
Hemiscyllium ocellatum,19256
Hemitaurichthys multispinosus,19262
Hemitaurichthys thompsoni,19264
Hemitaurichthys zoster,19265
Hemitripterus americanus,19270
Hemitripterus bolini,19271
Heniochus diphreutes,19277
Heniochus intermedius,19278
Heniochus pleurotaenia,19280
Heniochus varius,19282
Hephthocara crassiceps,19308
Herklotsichthys castelnaui,19327
