"","long","lat","loiczid"
"1806",-97.25,19.75,100966
"1807",-96.75,19.75,100967
"1808",-96.25,19.75,100968
"1809",-95.75,19.75,100969
"1810",-95.25,19.75,100970
"1811",-94.75,19.75,100971
"1812",-94.25,19.75,100972
"1813",-93.75,19.75,100973
"1814",-93.25,19.75,100974
"1815",-92.75,19.75,100975
"1816",-92.25,19.75,100976
"1817",-91.75,19.75,100977
"1818",-91.25,19.75,100978
"1819",-90.75,19.75,100979
"1820",-90.25,19.75,100980
"1821",-89.75,19.75,100981
"1822",-89.25,19.75,100982
"1823",-88.75,19.75,100983
"1824",-88.25,19.75,100984
"1825",-87.75,19.75,100985
"1826",-87.25,19.75,100986
"1827",-86.75,19.75,100987
"1828",-86.25,19.75,100988
"1829",-85.75,19.75,100989
"1830",-85.25,19.75,100990
"1831",-84.75,19.75,100991
"1832",-84.25,19.75,100992
"1833",-83.75,19.75,100993
"1834",-83.25,19.75,100994
"1835",-82.75,19.75,100995
"1836",-82.25,19.75,100996
"1837",-81.75,19.75,100997
"1838",-81.25,19.75,100998
"1839",-80.75,19.75,100999
"1840",-80.25,19.75,101000
"1841",-79.75,19.75,101001
"1842",-79.25,19.75,101002
"1843",-78.75,19.75,101003
"1844",-78.25,19.75,101004
"1845",-77.75,19.75,101005
"1846",-77.25,19.75,101006
"1847",-76.75,19.75,101007
"1848",-76.25,19.75,101008
"1849",-75.75,19.75,101009
"1850",-75.25,19.75,101010
"1851",-74.75,19.75,101011
"1852",-74.25,19.75,101012
"1853",-73.75,19.75,101013
"1854",-73.25,19.75,101014
"1855",-72.75,19.75,101015
"1856",-72.25,19.75,101016
"1857",-71.75,19.75,101017
"1858",-71.25,19.75,101018
"1859",-70.75,19.75,101019
"1860",-70.25,19.75,101020
"1861",-99.75,19.25,101681
"1862",-99.25,19.25,101682
"1863",-98.75,19.25,101683
"1864",-98.25,19.25,101684
"1865",-97.75,19.25,101685
"1866",-97.25,19.25,101686
"1867",-96.75,19.25,101687
"1868",-96.25,19.25,101688
"1869",-95.75,19.25,101689
"1870",-95.25,19.25,101690
"1871",-94.75,19.25,101691
"1872",-94.25,19.25,101692
"1873",-93.75,19.25,101693
"1874",-93.25,19.25,101694
"1875",-92.75,19.25,101695
"1876",-92.25,19.25,101696
"1877",-91.75,19.25,101697
"1878",-91.25,19.25,101698
"1879",-90.75,19.25,101699
"1880",-90.25,19.25,101700
"1881",-89.75,19.25,101701
"1882",-89.25,19.25,101702
"1883",-88.75,19.25,101703
"1884",-88.25,19.25,101704
"1885",-87.75,19.25,101705
"1886",-87.25,19.25,101706
"1887",-86.75,19.25,101707
"1888",-86.25,19.25,101708
"1889",-85.75,19.25,101709
"1890",-85.25,19.25,101710
"1891",-84.75,19.25,101711
"1892",-84.25,19.25,101712
"1893",-83.75,19.25,101713
"1894",-83.25,19.25,101714
"1895",-82.75,19.25,101715
"1896",-82.25,19.25,101716
"1897",-81.75,19.25,101717
"1898",-81.25,19.25,101718
"1899",-80.75,19.25,101719
"1900",-80.25,19.25,101720
"1901",-79.75,19.25,101721
"1902",-79.25,19.25,101722
"1903",-78.75,19.25,101723
"1904",-78.25,19.25,101724
"1905",-77.75,19.25,101725
"1906",-77.25,19.25,101726
"1907",-76.75,19.25,101727
"1908",-76.25,19.25,101728
"1909",-75.75,19.25,101729
"1910",-75.25,19.25,101730
"1911",-74.75,19.25,101731
"1912",-74.25,19.25,101732
"1913",-73.75,19.25,101733
"1914",-73.25,19.25,101734
"1915",-72.75,19.25,101735
"1916",-72.25,19.25,101736
"1917",-71.75,19.25,101737
"1918",-71.25,19.25,101738
"1919",-70.75,19.25,101739
"1920",-70.25,19.25,101740
"1921",-99.75,18.75,102401
"1922",-99.25,18.75,102402
"1923",-98.75,18.75,102403
"1924",-98.25,18.75,102404
"1925",-97.75,18.75,102405
"1926",-97.25,18.75,102406
"1927",-96.75,18.75,102407
"1928",-96.25,18.75,102408
"1929",-95.75,18.75,102409
"1930",-95.25,18.75,102410
"1931",-94.75,18.75,102411
"1932",-94.25,18.75,102412
"1933",-93.75,18.75,102413
"1934",-93.25,18.75,102414
"1935",-92.75,18.75,102415
"1936",-92.25,18.75,102416
"1937",-91.75,18.75,102417
"1938",-91.25,18.75,102418
"1939",-90.75,18.75,102419
"1940",-90.25,18.75,102420
"1941",-89.75,18.75,102421
"1942",-89.25,18.75,102422
"1943",-88.75,18.75,102423
"1944",-88.25,18.75,102424
"1945",-87.75,18.75,102425
"1946",-87.25,18.75,102426
"1947",-86.75,18.75,102427
"1948",-86.25,18.75,102428
"1949",-85.75,18.75,102429
"1950",-85.25,18.75,102430
"1951",-84.75,18.75,102431
"1952",-84.25,18.75,102432
"1953",-83.75,18.75,102433
"1954",-83.25,18.75,102434
"1955",-82.75,18.75,102435
"1956",-82.25,18.75,102436
"1957",-81.75,18.75,102437
"1958",-81.25,18.75,102438
"1959",-80.75,18.75,102439
"1960",-80.25,18.75,102440
"1961",-79.75,18.75,102441
"1962",-79.25,18.75,102442
"1963",-78.75,18.75,102443
"1964",-78.25,18.75,102444
"1965",-77.75,18.75,102445
"1966",-77.25,18.75,102446
"1967",-76.75,18.75,102447
"1968",-76.25,18.75,102448
"1969",-75.75,18.75,102449
"1970",-75.25,18.75,102450
"1971",-74.75,18.75,102451
"1972",-74.25,18.75,102452
"1973",-73.75,18.75,102453
"1974",-73.25,18.75,102454
"1975",-72.75,18.75,102455
"1976",-72.25,18.75,102456
"1977",-71.75,18.75,102457
"1978",-71.25,18.75,102458
"1979",-70.75,18.75,102459
"1980",-70.25,18.75,102460
"1981",-99.75,18.25,103121
"1982",-99.25,18.25,103122
"1983",-98.75,18.25,103123
"1984",-98.25,18.25,103124
"1985",-97.75,18.25,103125
"1986",-97.25,18.25,103126
"1987",-96.75,18.25,103127
"1988",-96.25,18.25,103128
"1989",-95.75,18.25,103129
"1990",-95.25,18.25,103130
"1991",-94.75,18.25,103131
"1992",-94.25,18.25,103132
"1993",-93.75,18.25,103133
"1994",-93.25,18.25,103134
"1995",-92.75,18.25,103135
"1996",-92.25,18.25,103136
"1997",-91.75,18.25,103137
"1998",-91.25,18.25,103138
"1999",-90.75,18.25,103139
"2000",-90.25,18.25,103140
"2001",-89.75,18.25,103141
"2002",-89.25,18.25,103142
"2003",-88.75,18.25,103143
"2004",-88.25,18.25,103144
"2005",-87.75,18.25,103145
"2006",-87.25,18.25,103146
"2007",-86.75,18.25,103147
"2008",-86.25,18.25,103148
"2009",-85.75,18.25,103149
"2010",-85.25,18.25,103150
"2011",-84.75,18.25,103151
"2012",-84.25,18.25,103152
"2013",-83.75,18.25,103153
"2014",-83.25,18.25,103154
"2015",-82.75,18.25,103155
"2016",-82.25,18.25,103156
"2017",-81.75,18.25,103157
"2018",-81.25,18.25,103158
"2019",-80.75,18.25,103159
"2020",-80.25,18.25,103160
"2021",-79.75,18.25,103161
"2022",-79.25,18.25,103162
"2023",-78.75,18.25,103163
"2024",-78.25,18.25,103164
"2025",-77.75,18.25,103165
"2026",-77.25,18.25,103166
"2027",-76.75,18.25,103167
"2028",-76.25,18.25,103168
"2029",-75.75,18.25,103169
"2030",-75.25,18.25,103170
"2031",-74.75,18.25,103171
"2032",-74.25,18.25,103172
"2033",-73.75,18.25,103173
"2034",-73.25,18.25,103174
"2035",-72.75,18.25,103175
"2036",-72.25,18.25,103176
"2037",-71.75,18.25,103177
"2038",-71.25,18.25,103178
"2039",-70.75,18.25,103179
"2040",-70.25,18.25,103180
"2041",-99.75,17.75,103841
"2042",-99.25,17.75,103842
"2043",-98.75,17.75,103843
"2044",-98.25,17.75,103844
"2045",-97.75,17.75,103845
"2046",-97.25,17.75,103846
"2047",-96.75,17.75,103847
"2048",-96.25,17.75,103848
"2049",-95.75,17.75,103849
"2050",-95.25,17.75,103850
"2051",-94.75,17.75,103851
"2052",-94.25,17.75,103852
"2053",-93.75,17.75,103853
"2054",-93.25,17.75,103854
"2055",-92.75,17.75,103855
"2056",-92.25,17.75,103856
"2057",-91.75,17.75,103857
"2058",-91.25,17.75,103858
"2059",-90.75,17.75,103859
"2060",-90.25,17.75,103860
"2061",-89.75,17.75,103861
"2062",-89.25,17.75,103862
"2063",-88.75,17.75,103863
"2064",-88.25,17.75,103864
"2065",-87.75,17.75,103865
"2066",-87.25,17.75,103866
"2067",-86.75,17.75,103867
"2068",-86.25,17.75,103868
"2069",-85.75,17.75,103869
"2070",-85.25,17.75,103870
"2071",-84.75,17.75,103871
"2072",-84.25,17.75,103872
"2073",-83.75,17.75,103873
"2074",-83.25,17.75,103874
"2075",-82.75,17.75,103875
"2076",-82.25,17.75,103876
"2077",-81.75,17.75,103877
"2078",-81.25,17.75,103878
"2079",-80.75,17.75,103879
"2080",-80.25,17.75,103880
"2081",-79.75,17.75,103881
"2082",-79.25,17.75,103882
"2083",-78.75,17.75,103883
"2084",-78.25,17.75,103884
"2085",-77.75,17.75,103885
"2086",-77.25,17.75,103886
"2087",-76.75,17.75,103887
"2088",-76.25,17.75,103888
"2089",-75.75,17.75,103889
"2090",-75.25,17.75,103890
"2091",-74.75,17.75,103891
"2092",-74.25,17.75,103892
"2093",-73.75,17.75,103893
"2094",-73.25,17.75,103894
"2095",-72.75,17.75,103895
"2096",-72.25,17.75,103896
"2097",-71.75,17.75,103897
"2098",-71.25,17.75,103898
"2099",-70.75,17.75,103899
"2100",-70.25,17.75,103900
"2101",-99.75,17.25,104561
"2102",-99.25,17.25,104562
"2103",-98.75,17.25,104563
"2104",-98.25,17.25,104564
"2105",-97.75,17.25,104565
"2106",-97.25,17.25,104566
"2107",-96.75,17.25,104567
"2108",-96.25,17.25,104568
"2109",-95.75,17.25,104569
"2110",-95.25,17.25,104570
"2111",-94.75,17.25,104571
"2112",-94.25,17.25,104572
"2113",-93.75,17.25,104573
"2114",-93.25,17.25,104574
"2115",-92.75,17.25,104575
"2116",-92.25,17.25,104576
"2117",-91.75,17.25,104577
"2118",-91.25,17.25,104578
"2119",-90.75,17.25,104579
"2120",-90.25,17.25,104580
"2121",-89.75,17.25,104581
"2122",-89.25,17.25,104582
"2123",-88.75,17.25,104583
"2124",-88.25,17.25,104584
"2125",-87.75,17.25,104585
"2126",-87.25,17.25,104586
"2127",-86.75,17.25,104587
"2128",-86.25,17.25,104588
"2129",-85.75,17.25,104589
"2130",-85.25,17.25,104590
"2131",-84.75,17.25,104591
"2132",-84.25,17.25,104592
"2133",-83.75,17.25,104593
"2134",-83.25,17.25,104594
"2135",-82.75,17.25,104595
"2136",-82.25,17.25,104596
"2137",-81.75,17.25,104597
"2138",-81.25,17.25,104598
"2139",-80.75,17.25,104599
"2140",-80.25,17.25,104600
"2141",-79.75,17.25,104601
"2142",-79.25,17.25,104602
"2143",-78.75,17.25,104603
"2144",-78.25,17.25,104604
"2145",-77.75,17.25,104605
"2146",-77.25,17.25,104606
"2147",-76.75,17.25,104607
"2148",-76.25,17.25,104608
"2149",-75.75,17.25,104609
"2150",-75.25,17.25,104610
"2151",-74.75,17.25,104611
"2152",-74.25,17.25,104612
"2153",-73.75,17.25,104613
"2154",-73.25,17.25,104614
"2155",-72.75,17.25,104615
"2156",-72.25,17.25,104616
"2157",-71.75,17.25,104617
"2158",-71.25,17.25,104618
"2159",-70.75,17.25,104619
"2160",-70.25,17.25,104620
"2161",-99.75,16.75,105281
"2162",-99.25,16.75,105282
"2163",-98.75,16.75,105283
"2164",-98.25,16.75,105284
"2165",-97.75,16.75,105285
"2166",-97.25,16.75,105286
"2167",-96.75,16.75,105287
"2168",-96.25,16.75,105288
"2169",-95.75,16.75,105289
"2170",-95.25,16.75,105290
"2171",-94.75,16.75,105291
"2172",-94.25,16.75,105292
"2173",-93.75,16.75,105293
"2174",-93.25,16.75,105294
"2175",-92.75,16.75,105295
"2176",-92.25,16.75,105296
"2177",-91.75,16.75,105297
"2178",-91.25,16.75,105298
"2179",-90.75,16.75,105299
"2180",-90.25,16.75,105300
"2181",-89.75,16.75,105301
"2182",-89.25,16.75,105302
"2183",-88.75,16.75,105303
"2184",-88.25,16.75,105304
"2185",-87.75,16.75,105305
"2186",-87.25,16.75,105306
"2187",-86.75,16.75,105307
"2188",-86.25,16.75,105308
"2189",-85.75,16.75,105309
"2190",-85.25,16.75,105310
"2191",-84.75,16.75,105311
"2192",-84.25,16.75,105312
"2193",-83.75,16.75,105313
"2194",-83.25,16.75,105314
"2195",-82.75,16.75,105315
"2196",-82.25,16.75,105316
"2197",-81.75,16.75,105317
"2198",-81.25,16.75,105318
"2199",-80.75,16.75,105319
"2200",-80.25,16.75,105320
"2201",-79.75,16.75,105321
"2202",-79.25,16.75,105322
"2203",-78.75,16.75,105323
"2204",-78.25,16.75,105324
"2205",-77.75,16.75,105325
"2206",-77.25,16.75,105326
"2207",-76.75,16.75,105327
"2208",-76.25,16.75,105328
"2209",-75.75,16.75,105329
"2210",-75.25,16.75,105330
"2211",-74.75,16.75,105331
"2212",-74.25,16.75,105332
"2213",-73.75,16.75,105333
"2214",-73.25,16.75,105334
"2215",-72.75,16.75,105335
"2216",-72.25,16.75,105336
"2217",-71.75,16.75,105337
"2218",-71.25,16.75,105338
"2219",-70.75,16.75,105339
"2220",-70.25,16.75,105340
"2221",-99.75,16.25,106001
"2222",-99.25,16.25,106002
"2223",-98.75,16.25,106003
"2224",-98.25,16.25,106004
"2225",-97.75,16.25,106005
"2226",-97.25,16.25,106006
"2227",-96.75,16.25,106007
"2228",-96.25,16.25,106008
"2229",-95.75,16.25,106009
"2230",-95.25,16.25,106010
"2231",-94.75,16.25,106011
"2232",-94.25,16.25,106012
"2233",-93.75,16.25,106013
"2234",-93.25,16.25,106014
"2235",-92.75,16.25,106015
"2236",-92.25,16.25,106016
"2237",-91.75,16.25,106017
"2238",-91.25,16.25,106018
"2239",-90.75,16.25,106019
"2240",-90.25,16.25,106020
"2241",-89.75,16.25,106021
"2242",-89.25,16.25,106022
"2243",-88.75,16.25,106023
"2244",-88.25,16.25,106024
"2245",-87.75,16.25,106025
"2246",-87.25,16.25,106026
"2247",-86.75,16.25,106027
"2248",-86.25,16.25,106028
"2249",-85.75,16.25,106029
"2250",-85.25,16.25,106030
"2251",-84.75,16.25,106031
"2252",-84.25,16.25,106032
"2253",-83.75,16.25,106033
"2254",-83.25,16.25,106034
"2255",-82.75,16.25,106035
"2256",-82.25,16.25,106036
"2257",-81.75,16.25,106037
"2258",-81.25,16.25,106038
"2259",-80.75,16.25,106039
"2260",-80.25,16.25,106040
"2261",-79.75,16.25,106041
"2262",-79.25,16.25,106042
"2263",-78.75,16.25,106043
"2264",-78.25,16.25,106044
"2265",-77.75,16.25,106045
"2266",-77.25,16.25,106046
"2267",-76.75,16.25,106047
"2268",-76.25,16.25,106048
"2269",-75.75,16.25,106049
"2270",-75.25,16.25,106050
"2271",-74.75,16.25,106051
"2272",-74.25,16.25,106052
"2273",-73.75,16.25,106053
"2274",-73.25,16.25,106054
"2275",-72.75,16.25,106055
"2276",-72.25,16.25,106056
"2277",-71.75,16.25,106057
"2278",-71.25,16.25,106058
"2279",-70.75,16.25,106059
"2280",-70.25,16.25,106060
"2281",-99.75,15.75,106721
"2282",-99.25,15.75,106722
"2283",-98.75,15.75,106723
"2284",-98.25,15.75,106724
"2285",-97.75,15.75,106725
"2286",-97.25,15.75,106726
"2287",-96.75,15.75,106727
"2288",-96.25,15.75,106728
"2289",-95.75,15.75,106729
"2290",-95.25,15.75,106730
"2291",-94.75,15.75,106731
"2292",-94.25,15.75,106732
"2293",-93.75,15.75,106733
"2294",-93.25,15.75,106734
"2295",-92.75,15.75,106735
"2296",-92.25,15.75,106736
"2297",-91.75,15.75,106737
"2298",-91.25,15.75,106738
"2299",-90.75,15.75,106739
"2300",-90.25,15.75,106740
"2301",-89.75,15.75,106741
"2302",-89.25,15.75,106742
"2303",-88.75,15.75,106743
"2304",-88.25,15.75,106744
"2305",-87.75,15.75,106745
"2306",-87.25,15.75,106746
"2307",-86.75,15.75,106747
"2308",-86.25,15.75,106748
"2309",-85.75,15.75,106749
"2310",-85.25,15.75,106750
"2311",-84.75,15.75,106751
"2312",-84.25,15.75,106752
"2313",-83.75,15.75,106753
"2314",-83.25,15.75,106754
"2315",-82.75,15.75,106755
"2316",-82.25,15.75,106756
"2317",-81.75,15.75,106757
"2318",-81.25,15.75,106758
"2319",-80.75,15.75,106759
"2320",-80.25,15.75,106760
"2321",-79.75,15.75,106761
"2322",-79.25,15.75,106762
"2323",-78.75,15.75,106763
"2324",-78.25,15.75,106764
"2325",-77.75,15.75,106765
"2326",-77.25,15.75,106766
"2327",-76.75,15.75,106767
"2328",-76.25,15.75,106768
"2329",-75.75,15.75,106769
"2330",-75.25,15.75,106770
"2331",-74.75,15.75,106771
"2332",-74.25,15.75,106772
"2333",-73.75,15.75,106773
"2334",-73.25,15.75,106774
"2335",-72.75,15.75,106775
"2336",-72.25,15.75,106776
"2337",-71.75,15.75,106777
"2338",-71.25,15.75,106778
"2339",-70.75,15.75,106779
"2340",-70.25,15.75,106780
"2341",-99.75,15.25,107441
"2342",-99.25,15.25,107442
"2343",-98.75,15.25,107443
"2344",-98.25,15.25,107444
"2345",-97.75,15.25,107445
"2346",-97.25,15.25,107446
"2347",-96.75,15.25,107447
"2348",-96.25,15.25,107448
"2349",-95.75,15.25,107449
"2350",-95.25,15.25,107450
"2351",-94.75,15.25,107451
"2352",-94.25,15.25,107452
"2353",-93.75,15.25,107453
"2354",-93.25,15.25,107454
"2355",-92.75,15.25,107455
"2356",-92.25,15.25,107456
"2357",-91.75,15.25,107457
"2358",-91.25,15.25,107458
"2359",-90.75,15.25,107459
"2360",-90.25,15.25,107460
"2361",-89.75,15.25,107461
"2362",-89.25,15.25,107462
"2363",-88.75,15.25,107463
"2364",-88.25,15.25,107464
"2365",-87.75,15.25,107465
"2366",-87.25,15.25,107466
"2367",-86.75,15.25,107467
"2368",-86.25,15.25,107468
"2369",-85.75,15.25,107469
"2370",-85.25,15.25,107470
"2371",-84.75,15.25,107471
"2372",-84.25,15.25,107472
"2373",-83.75,15.25,107473
"2374",-83.25,15.25,107474
"2375",-82.75,15.25,107475
"2376",-82.25,15.25,107476
"2377",-81.75,15.25,107477
"2378",-81.25,15.25,107478
"2379",-80.75,15.25,107479
"2380",-80.25,15.25,107480
"2381",-79.75,15.25,107481
"2382",-79.25,15.25,107482
"2383",-78.75,15.25,107483
"2384",-78.25,15.25,107484
"2385",-77.75,15.25,107485
"2386",-77.25,15.25,107486
"2387",-76.75,15.25,107487
"2388",-76.25,15.25,107488
"2389",-75.75,15.25,107489
"2390",-75.25,15.25,107490
"2391",-74.75,15.25,107491
"2392",-74.25,15.25,107492
"2393",-73.75,15.25,107493
"2394",-73.25,15.25,107494
"2395",-72.75,15.25,107495
"2396",-72.25,15.25,107496
"2397",-71.75,15.25,107497
"2398",-71.25,15.25,107498
"2399",-70.75,15.25,107499
"2400",-70.25,15.25,107500
"2401",-99.75,14.75,108161
"2402",-99.25,14.75,108162
"2403",-98.75,14.75,108163
"2404",-98.25,14.75,108164
"2405",-97.75,14.75,108165
"2406",-97.25,14.75,108166
"2407",-96.75,14.75,108167
"2408",-96.25,14.75,108168
"2409",-95.75,14.75,108169
"2410",-95.25,14.75,108170
"2411",-94.75,14.75,108171
"2412",-94.25,14.75,108172
"2413",-93.75,14.75,108173
"2414",-93.25,14.75,108174
"2415",-92.75,14.75,108175
"2416",-92.25,14.75,108176
"2417",-91.75,14.75,108177
"2418",-91.25,14.75,108178
"2419",-90.75,14.75,108179
"2420",-90.25,14.75,108180
"2421",-89.75,14.75,108181
"2422",-89.25,14.75,108182
"2423",-88.75,14.75,108183
"2424",-88.25,14.75,108184
"2425",-87.75,14.75,108185
"2426",-87.25,14.75,108186
"2427",-86.75,14.75,108187
"2428",-86.25,14.75,108188
"2429",-85.75,14.75,108189
"2430",-85.25,14.75,108190
"2431",-84.75,14.75,108191
"2432",-84.25,14.75,108192
"2433",-83.75,14.75,108193
"2434",-83.25,14.75,108194
"2435",-82.75,14.75,108195
"2436",-82.25,14.75,108196
"2437",-81.75,14.75,108197
"2438",-81.25,14.75,108198
"2439",-80.75,14.75,108199
"2440",-80.25,14.75,108200
"2441",-79.75,14.75,108201
"2442",-79.25,14.75,108202
"2443",-78.75,14.75,108203
"2444",-78.25,14.75,108204
"2445",-77.75,14.75,108205
"2446",-77.25,14.75,108206
"2447",-76.75,14.75,108207
"2448",-76.25,14.75,108208
"2449",-75.75,14.75,108209
"2450",-75.25,14.75,108210
"2451",-74.75,14.75,108211
"2452",-74.25,14.75,108212
"2453",-73.75,14.75,108213
"2454",-73.25,14.75,108214
"2455",-72.75,14.75,108215
"2456",-72.25,14.75,108216
"2457",-71.75,14.75,108217
"2458",-71.25,14.75,108218
"2459",-70.75,14.75,108219
"2460",-70.25,14.75,108220
"2461",-99.75,14.25,108881
"2462",-99.25,14.25,108882
"2463",-98.75,14.25,108883
"2464",-98.25,14.25,108884
"2465",-97.75,14.25,108885
"2466",-97.25,14.25,108886
"2467",-96.75,14.25,108887
"2468",-96.25,14.25,108888
"2469",-95.75,14.25,108889
"2470",-95.25,14.25,108890
"2471",-94.75,14.25,108891
"2472",-94.25,14.25,108892
"2473",-93.75,14.25,108893
"2474",-93.25,14.25,108894
"2475",-92.75,14.25,108895
"2476",-92.25,14.25,108896
"2477",-91.75,14.25,108897
"2478",-91.25,14.25,108898
"2479",-90.75,14.25,108899
"2480",-90.25,14.25,108900
"2481",-89.75,14.25,108901
"2482",-89.25,14.25,108902
"2483",-88.75,14.25,108903
"2484",-88.25,14.25,108904
"2485",-87.75,14.25,108905
"2486",-87.25,14.25,108906
"2487",-86.75,14.25,108907
"2488",-86.25,14.25,108908
"2489",-85.75,14.25,108909
"2490",-85.25,14.25,108910
"2491",-84.75,14.25,108911
"2492",-84.25,14.25,108912
"2493",-83.75,14.25,108913
"2494",-83.25,14.25,108914
"2495",-82.75,14.25,108915
"2496",-82.25,14.25,108916
"2497",-81.75,14.25,108917
"2498",-81.25,14.25,108918
"2499",-80.75,14.25,108919
"2500",-80.25,14.25,108920
"2501",-79.75,14.25,108921
"2502",-79.25,14.25,108922
"2503",-78.75,14.25,108923
"2504",-78.25,14.25,108924
"2505",-77.75,14.25,108925
"2506",-77.25,14.25,108926
"2507",-76.75,14.25,108927
"2508",-76.25,14.25,108928
"2509",-75.75,14.25,108929
"2510",-75.25,14.25,108930
"2511",-74.75,14.25,108931
"2512",-74.25,14.25,108932
"2513",-73.75,14.25,108933
"2514",-73.25,14.25,108934
"2515",-72.75,14.25,108935
"2516",-72.25,14.25,108936
"2517",-71.75,14.25,108937
"2518",-71.25,14.25,108938
"2519",-70.75,14.25,108939
"2520",-70.25,14.25,108940
"2521",-99.75,13.75,109601
"2522",-99.25,13.75,109602
"2523",-98.75,13.75,109603
"2524",-98.25,13.75,109604
"2525",-97.75,13.75,109605
"2526",-97.25,13.75,109606
"2527",-96.75,13.75,109607
"2528",-96.25,13.75,109608
"2529",-95.75,13.75,109609
"2530",-95.25,13.75,109610
"2531",-94.75,13.75,109611
"2532",-94.25,13.75,109612
"2533",-93.75,13.75,109613
"2534",-93.25,13.75,109614
"2535",-92.75,13.75,109615
"2536",-92.25,13.75,109616
"2537",-91.75,13.75,109617
"2538",-91.25,13.75,109618
"2539",-90.75,13.75,109619
"2540",-90.25,13.75,109620
"2541",-89.75,13.75,109621
"2542",-89.25,13.75,109622
"2543",-88.75,13.75,109623
"2544",-88.25,13.75,109624
"2545",-87.75,13.75,109625
"2546",-87.25,13.75,109626
"2547",-86.75,13.75,109627
"2548",-86.25,13.75,109628
"2549",-85.75,13.75,109629
"2550",-85.25,13.75,109630
"2551",-84.75,13.75,109631
"2552",-84.25,13.75,109632
"2553",-83.75,13.75,109633
"2554",-83.25,13.75,109634
"2555",-82.75,13.75,109635
"2556",-82.25,13.75,109636
"2557",-81.75,13.75,109637
"2558",-81.25,13.75,109638
"2559",-80.75,13.75,109639
"2560",-80.25,13.75,109640
"2561",-79.75,13.75,109641
"2562",-79.25,13.75,109642
"2563",-78.75,13.75,109643
"2564",-78.25,13.75,109644
"2565",-77.75,13.75,109645
"2566",-77.25,13.75,109646
"2567",-76.75,13.75,109647
"2568",-76.25,13.75,109648
"2569",-75.75,13.75,109649
"2570",-75.25,13.75,109650
"2571",-74.75,13.75,109651
"2572",-74.25,13.75,109652
"2573",-73.75,13.75,109653
"2574",-73.25,13.75,109654
"2575",-72.75,13.75,109655
"2576",-72.25,13.75,109656
"2577",-71.75,13.75,109657
"2578",-71.25,13.75,109658
"2579",-70.75,13.75,109659
"2580",-70.25,13.75,109660
"2581",-99.75,13.25,110321
"2582",-99.25,13.25,110322
"2583",-98.75,13.25,110323
"2584",-98.25,13.25,110324
"2585",-97.75,13.25,110325
"2586",-97.25,13.25,110326
"2587",-96.75,13.25,110327
"2588",-96.25,13.25,110328
"2589",-95.75,13.25,110329
"2590",-95.25,13.25,110330
"2591",-94.75,13.25,110331
"2592",-94.25,13.25,110332
"2593",-93.75,13.25,110333
"2594",-93.25,13.25,110334
"2595",-92.75,13.25,110335
"2596",-92.25,13.25,110336
"2597",-91.75,13.25,110337
"2598",-91.25,13.25,110338
"2599",-90.75,13.25,110339
"2600",-90.25,13.25,110340
"2601",-89.75,13.25,110341
"2602",-89.25,13.25,110342
"2603",-88.75,13.25,110343
"2604",-88.25,13.25,110344
"2605",-87.75,13.25,110345
"2606",-87.25,13.25,110346
"2607",-86.75,13.25,110347
"2608",-86.25,13.25,110348
"2609",-85.75,13.25,110349
"2610",-85.25,13.25,110350
"2611",-84.75,13.25,110351
"2612",-84.25,13.25,110352
"2613",-83.75,13.25,110353
"2614",-83.25,13.25,110354
"2615",-82.75,13.25,110355
"2616",-82.25,13.25,110356
"2617",-81.75,13.25,110357
"2618",-81.25,13.25,110358
"2619",-80.75,13.25,110359
"2620",-80.25,13.25,110360
"2621",-79.75,13.25,110361
"2622",-79.25,13.25,110362
"2623",-78.75,13.25,110363
"2624",-78.25,13.25,110364
"2625",-77.75,13.25,110365
"2626",-77.25,13.25,110366
"2627",-76.75,13.25,110367
"2628",-76.25,13.25,110368
"2629",-75.75,13.25,110369
"2630",-75.25,13.25,110370
"2631",-74.75,13.25,110371
"2632",-74.25,13.25,110372
"2633",-73.75,13.25,110373
"2634",-73.25,13.25,110374
"2635",-72.75,13.25,110375
"2636",-72.25,13.25,110376
"2637",-71.75,13.25,110377
"2638",-71.25,13.25,110378
"2639",-70.75,13.25,110379
"2640",-70.25,13.25,110380
"2641",-99.75,12.75,111041
"2642",-99.25,12.75,111042
"2643",-98.75,12.75,111043
"2644",-98.25,12.75,111044
"2645",-97.75,12.75,111045
"2646",-97.25,12.75,111046
"2647",-96.75,12.75,111047
"2648",-96.25,12.75,111048
"2649",-95.75,12.75,111049
"2650",-95.25,12.75,111050
"2651",-94.75,12.75,111051
"2652",-94.25,12.75,111052
"2653",-93.75,12.75,111053
"2654",-93.25,12.75,111054
"2655",-92.75,12.75,111055
"2656",-92.25,12.75,111056
"2657",-91.75,12.75,111057
"2658",-91.25,12.75,111058
"2659",-90.75,12.75,111059
"2660",-90.25,12.75,111060
"2661",-89.75,12.75,111061
"2662",-89.25,12.75,111062
"2663",-88.75,12.75,111063
"2664",-88.25,12.75,111064
"2665",-87.75,12.75,111065
"2666",-87.25,12.75,111066
"2667",-86.75,12.75,111067
"2668",-86.25,12.75,111068
"2669",-85.75,12.75,111069
"2670",-85.25,12.75,111070
"2671",-84.75,12.75,111071
"2672",-84.25,12.75,111072
"2673",-83.75,12.75,111073
"2674",-83.25,12.75,111074
"2675",-82.75,12.75,111075
"2676",-82.25,12.75,111076
"2677",-81.75,12.75,111077
"2678",-81.25,12.75,111078
"2679",-80.75,12.75,111079
